2.014211,39.712614,5.076899,2,2
-4.354355,190.71381,3.875427,2,2
-4.333333,95.821957,17.019746,3,3
0.84025,132.986288,6.940406,2,2
8.733333,12.072446,0.07336,1,1
-0.0,57.40295,5.998987,3,3
4.637416,148.168725,19.68033,2,2
4.668355,58.658929,14.087632,3,3
4.683222,105.014616,14.356703,3,3
4.666667,115.918693,11.491324,2,2
4.666667,150.571568,9.057185,2,2
-4.333333,144.833234,11.691883,2,2
-4.333333,66.698426,0.924859,2,2
-0.0,33.078449,3.827009,2,2
4.727276,77.043176,18.666788,3,3
-4.333333,182.397004,9.887385,2,2
4.780997,173.70304,6.774202,1,1
8.733333,69.43726,8.654063,2,2
4.672309,95.92285,2.121761,2,2
4.666667,129.956557,6.498709,2,2
-0.0,166.953662,8.454255,2,2
-4.411186,184.791267,13.245569,3,3
-8.727744,76.645906,17.730849,3,3
6.763737,66.923877,18.472459,3,3
4.666667,177.576605,1.643579,2,2
4.666667,90.224758,1.988451,2,2
4.892725,106.832165,5.164276,2,2
8.500816,87.386556,10.825334,2,2
-6.169723,89.354826,7.914366,2,2
4.666667,41.207475,9.4861,2,2
0.224195,22.539898,21.375041,2,2
-4.344878,26.389496,10.579731,2,2
8.733333,163.514176,20.498806,1,1
4.528105,23.795077,3.420148,2,2
5.537291,184.711212,12.924738,2,2
8.733333,110.696684,6.660551,2,2
-0.0,127.683692,13.272622,3,3
6.927694,75.018326,2.929801,2,2
8.553783,101.017217,8.293996,2,2
